,consumer discretionary,consumer staples,materials,industrials,energy,financials,utilities
47,0.04057877241231532,0.010959387768253193,0.0005621454207684423,0.035910790479106725,0.03131967462123657,0.026322588196712772,0.016376320280916526
48,0.009124351829062646,0.010249527734196321,0.03191628315118255,0.0312347600439384,0.0428082198291028,0.0012763919419552208,0.012827313817216765
49,0.01409928712570906,0.032857101818438754,-0.007965929593623466,0.0211114265694708,0.003041950082046561,0.012562349957372557,0.019211567644966367
50,0.050165461104530656,0.009830510374314504,0.0803150863895843,0.06679706370939102,0.03588513678939113,0.0749472972624838,-0.0038944464408749544
51,0.04354227170410421,0.01210279176816546,0.0346211122717477,0.03718512897416189,0.03392533189978848,0.0549859494194345,-0.004511213678384436
52,0.04014157832982368,0.025322158989602335,-0.01335743802706416,0.003814592861903258,-0.005966473623493525,0.049362242562241025,0.001416276099513091
53,0.010318181630338444,0.0131177442984825,-0.012333273732861584,-0.01217421119845526,-0.045510510091973135,-0.000683788478081769,0.0026272594793752824
54,-0.02000972995679838,-0.0018283429356368104,-0.05440691509956185,-0.03550414542336205,-0.048086871564597664,-0.05872628656370984,0.017055796964207698
55,-0.019108777585306318,0.0022179349194573063,-0.00833653726359829,-0.022359222719522683,-0.03216504164867612,-0.02795936628472504,0.026130357057263763
56,0.012996823904143105,0.03465560070420887,0.017170423607018977,0.018690191579013297,0.05356662656389677,0.0308951134674016,0.02307328542133816
57,0.029142000396241752,0.013707449831605933,0.022207521925219346,0.03546822110606886,0.04880542003876272,0.029658310338789885,-0.010322958283205142
58,0.04409268518296079,0.004622085284172926,0.03701521476418672,0.013274678686121588,0.029616705219402236,0.04834455963754944,-0.02053549559091868
59,-0.004191052579729405,0.00285839190010149,-0.005492422462087068,-0.0015683053553694189,-0.005037387158987569,0.015590512696224157,0.015354463568014124
60,-0.008432911843795255,-0.02518294777117969,-0.025610773835376847,-0.010818141945083175,-0.04136188804878894,-0.02155339810628882,-0.05840692609178724
61,0.019810584216799505,0.015228140654699905,0.020519308414368487,0.028845849407779144,0.012725816463938,0.03285410821070885,0.013109106855407325
62,0.04921220190289682,0.02090812446041967,0.06563233982128813,0.050867797761747595,0.04578326930193627,0.06311922941738769,0.018909658972622336
63,0.018547134916915307,0.03697375266314146,-0.007973358021221042,0.026940447382598653,0.028257152670809724,0.02438679295440943,0.02645528927029333
64,0.036793630298524053,0.031137988770763007,0.010760557048084844,0.02135123547823825,0.0076743531153394915,0.031037428318286986,0.03407565324851982
65,0.02258018259032689,0.04178564419496689,-0.02035047243555955,-0.010784848990960398,-0.016553008405026718,0.006921601847080784,0.05588027933913317
66,0.05535246968454698,0.018045500356858847,0.04823621275497788,0.04899356187192139,0.04507732659698758,0.0638013932979589,-0.01630871475670058
67,-0.011356514157972352,-0.02732818062351227,-0.02289550701471621,-0.004156618654643631,-0.017065489686267442,0.0004992032052673904,-0.05810336202943767
68,0.05177024966837125,0.023894672384471575,0.01016744195105634,0.03266751351251347,0.028600101370232084,0.04042680388544682,0.03398010063747511
69,0.0017808022595903463,-0.013764041552532332,0.022413762173516438,0.012423482392194552,-0.006772514900671526,-0.009803394684579018,-0.01403379513690756
70,0.017681407798516673,-0.00588806476252098,0.030999540438341085,0.023641778865254752,0.018737021957176015,0.00033084784126762354,-0.021598461200094402
