Date,_AEXD,_AORDD,_ATXD,_BFXD,_FCHID,_FTSED,_GDAXD,_GSPTSED,_HSID,_IBEXD,_ISEQD,_N225D,_OMXH25D,_PSI20D,_SPXD,_SSMID
2000-08-02,617.1459874,1887.694913,1066.310691,2789.171916,5961.754953,9557.798415,6493.609239,7010.480054,2215.477387,9718.342007,4734.301105,148.8855305,2327.864512,11051.94942,1438.7,4829.196161
2000-08-03,604.4877607,1896.161735,1050.11786,2761.813237,5761.496102,9460.985622,6380.698277,7016.372591,2215.221954,9476.881233,4725.566455,146.0243767,2229.610154,10810.69828,1452.5601,4776.206245
2000-08-04,611.3380537,1898.077599,1055.219771,2801.788308,5865.423112,9569.172932,6369.453341,7098.952035,2234.522364,9607.298838,4778.621914,144.3065303,2307.534495,10849.6732,1462.9301,4762.228798
2000-08-07,617.4650699,1915.073314,1069.842225,2823.834059,5914.570858,9662.380578,6453.656505,7303.894666,2273.18414,9714.843223,4676.172348,146.7196296,2261.25939,10783.5235,1479.3199,4837.877455
2000-08-08,611.7694805,1902.939746,1071.672078,2825.270473,5891.450126,9568.246953,6424.792659,7303.894666,2207.122168,9801.22619,4676.172348,145.6463819,2255.772006,10634.92063,1482.8,4823.165264
2000-08-09,616.3121846,1891.472926,1064.284517,2852.343187,5921.215032,9634.970708,6512.896539,7327.487352,2202.961728,9870.133742,4707.732696,148.7853763,2337.238554,10728.19034,1472.87,4807.988455
2000-08-10,620.5610022,1907.729947,1069.58061,2872.040759,5957.28032,9561.826048,6609.450073,7282.139485,2222.375978,10085.87473,4754.602306,147.0242039,2371.605029,10813.36238,1460.25,4813.567162
2000-08-11,617.105738,1889.466748,1059.707687,2869.135601,5912.125586,9587.775942,6606.802598,7271.060655,2207.115892,10009.56297,4720.128113,148.5620795,2373.132353,10701.82281,1471.84,4784.872015
2000-08-14,627.548134,1906.255397,1060.802246,2906.807282,5984.570717,9665.612617,6638.600054,7402.81303,2179.299418,10150.85078,4809.806411,147.6861401,2406.682271,10799.61934,1491.5601,4814.420158
2000-08-15,627.548134,1912.856061,1070.931404,2906.807282,6055.853545,9736.129905,6667.971713,7434.598154,2239.139912,10227.11963,4767.752532,149.4981655,2424.755908,10824.98379,1484.4301,4823.491347
2000-08-16,631.7611503,1946.447571,1070.931404,2917.181061,6121.513051,9796.040792,6699.578716,7465.989848,2273.731884,10388.03938,4814.048906,150.6773837,2429.444088,10824.98379,1479.85,4877.110929
2000-08-17,633.9257902,1953.199052,1078.378378,2890.361979,6079.10197,9759.245695,6668.282364,7525.665966,2259.66532,10220.33898,4875.309116,148.826135,2399.816674,10722.49162,1496.0699,4840.501465
2000-08-18,628.7384448,1950.693829,1067.301069,2858.346837,5976.391245,9747.803069,6554.667301,7541.691933,2236.155454,10028.54812,4899.854994,150.2305989,2384.466195,10664.03861,1491.72,4795.107444
2000-08-21,625.3494454,1938.818631,1064.243845,2862.746866,5926.260168,9728.178736,6492.325548,7497.156263,2244.213631,10004.05808,4855.947155,147.6180747,2342.249166,10723.41979,1499.48,4789.576959
2000-08-22,624.2421525,1920.187735,1061.883408,2834.744395,5841.892377,9759.596561,6501.524843,7544.5063,2265.457212,9806.815785,4880.950493,151.9647211,2303.381166,10526.27785,1498.13,4783.689193
2000-08-23,626.5225225,1899.554082,1065.990991,2848.918919,5857.387568,9762.414808,6516.017838,7475.972405,2234.453984,9728.017658,4868.91009,153.7284886,2278.720631,10464.05369,1505.97,4872.61517
2000-08-24,627.754734,1904.282635,1059.738503,2853.706041,5826.808115,9711.196682,6519.6211,7517.821116,2236.002205,9666.455906,4837.475023,156.049986,2302.443553,10482.05555,1508.3101,4878.469179
2000-08-25,623.6243911,1908.92396,1055.006314,2853.139094,5949.043749,9642.574115,6591.34936,7584.811493,2209.918228,9758.524084,4848.187083,158.3309615,2308.776836,10542.84665,1506.45,4864.341429
2000-08-28,625.8772719,1898.251828,1054.624798,2854.084938,5951.970488,9588.44053,6603.581249,7573.375616,2182.053719,9814.198308,4813.838492,161.4008455,2322.26921,10604.01278,1514.09,4865.102865
2000-08-29,616.8451106,1895.879638,1043.013919,2820.324768,5918.977695,9588.44053,6508.208333,7501.955238,2210.297517,9672.198073,4778.738223,161.6688673,2311.126071,10513.74001,1509.84,4765.018062
2000-08-30,612.8688964,1909.870997,1048.17555,2803.434091,5933.303613,9652.852911,6426.006171,7565.064049,2191.838304,9720.622071,4804.846897,158.7011268,2325.666339,10571.99034,1502.59,4755.293301
2000-08-31,612.6888218,1881.026528,1033.410343,2783.472543,5887.168918,9657.982631,6412.342456,7642.794319,2192.296349,9671.850187,4801.350542,158.1286692,2351.608317,10574.28452,1517.6801,4722.180962
2000-09-01,625.3305748,1897.010483,1055.140775,2811.378879,6129.045786,9945.843091,6606.701358,7732.753802,2222.512803,10047.76432,4923.738599,157.9820687,2471.934875,10917.6938,1520.77,4776.070293
2000-09-04,629.6535631,1896.206839,1060.707234,2801.974511,6212.825435,9912.656897,6682.426943,7675.972489,2272.939324,10093.60959,4896.670346,157.793211,2553.67986,10963.11219,1507.08,4735.853419
2000-09-05,620.9589894,1881.650071,1050.057824,2760.315008,6099.777422,9820.389761,6578.658304,7675.972489,2256.199728,9953.029268,4860.652878,155.5181964,2438.857753,10786.05071,1507.08,4682.333945
2000-09-06,604.3565217,1846.972085,1028.165217,2698.834696,5910.252174,9614.677869,6376.53913,7528.152984,2257.510957,9772.608696,4754.43487,154.9057334,2360.069652,10450.95617,1492.25,4571.243815
2000-09-07,605.7885102,1824.294834,1034.617819,2677.369018,5958.033301,9615.064252,6427.809084,7494.308672,2235.244336,9835.672566,4804.088571,155.1242863,2359.593671,10529.42185,1502.51,4580.983055
2000-09-08,594.5093964,1819.791264,1025.937473,2640.807223,5805.282671,9329.61159,6294.076383,7327.509007,2215.290512,9615.744176,4720.524812,155.5136179,2326.803499,10428.76903,1494.64,4537.503562
2000-09-11,589.9107756,1826.030799,1016.274794,2615.57138,5726.672787,9224.947442,6189.473404,7217.634865,2180.904265,9634.351235,4627.522135,152.1926597,2277.625257,10372.25498,1489.26,4564.79091
2000-09-12,589.1632847,1826.44818,1016.613419,2632.639755,5783.438218,9222.706809,6161.600898,7133.108108,2132.54521,9767.550125,4714.92954,150.2034835,2287.445039,10390.98506,1481.99,4553.59779
2000-09-13,582.0658245,1820.120769,1016.567844,2620.598178,5644.831228,9129.36894,6020.67526,7249.52765,2102.486554,9635.215262,4708.18931,151.1719888,2268.488528,10269.7434,1484.91,4535.516601
2000-09-14,585.3599516,1808.454625,1021.026791,2633.039409,5736.678074,9220.112518,6091.521908,7454.477895,2102.486554,9896.810647,4725.183476,150.6810409,2324.630628,10452.16507,1480.87,4519.200418
2000-09-15,577.10093,1786.278247,1008.55729,2578.320962,5643.417712,8960.206367,5971.794216,7464.30954,2084.150987,9779.967238,4672.749936,150.2587707,2268.825186,10238.37591,1465.8101,4487.345969
2000-09-18,570.3814319,1749.214262,994.6924652,2548.4171,5565.645448,9010.683441,5880.783258,7249.865519,1995.741814,9546.974657,4689.572489,150.2587707,2261.942145,10168.87141,1444.51,4450.869265
2000-09-19,567.5602076,1736.019603,994.8770317,2513.411625,5556.931495,9024.098083,5903.95728,7359.743763,2010.309833,9416.645392,4592.08595,150.7356268,2213.556208,10103.22509,1459.9,4433.044374
2000-09-20,564.0801426,1726.059105,992.7582987,2525.723746,5438.00849,8859.903922,5743.467187,7285.473386,2008.873791,9254.860175,4671.168945,154.4801014,2174.174378,10043.55191,1451.34,4409.797185
2000-09-21,565.0788182,1746.634639,1004.617107,2564.045224,5387.862865,8913.300072,5756.671462,7130.557611,1944.515682,9306.055991,4737.350159,153.0978975,2139.434835,10081.05746,1449.05,4466.666553
2000-09-22,571.8689788,1710.096834,1013.864074,2604.378963,5481.327816,9013.652723,5903.179191,7100.806452,1873.929264,9659.660536,4764.039324,146.6010195,2138.176651,10327.90366,1448.72,4603.301073
2000-09-25,575.7146604,1737.887517,1011.347146,2600.603287,5539.190314,9086.697793,5934.688259,7158.922559,1978.584252,9755.310429,4854.515342,148.4397624,2177.602937,10382.11347,1439.03,4621.944073
2000-09-26,576.5225066,1750.329092,1025.436805,2629.470344,5555.216328,9092.931655,5970.909091,7053.44615,1960.774056,9669.902913,4890.061695,148.1043236,2178.12895,10370.07926,1427.21,4619.158182
2000-09-27,579.0102839,1764.579547,1026.995761,2656.146326,5580.881314,9158.041082,6017.361445,6856.187291,1980.520595,9676.439067,5000.720577,145.7455037,2188.599523,10376.81049,1426.5699,4606.426111
2000-09-28,579.0102839,1760.853008,1019.10864,2652.782016,5547.182737,9158.041082,6005.765843,6955.991465,1977.195747,9688.933462,5000.720577,145.2724737,2131.317571,10352.55305,1458.29,4579.980315
2000-09-29,584.5881937,1761.026474,1026.122305,2700.609756,5537.848975,9288.961334,6007.529251,6905.709609,2007.208455,9676.564157,5069.954224,145.7404905,2162.743107,10409.15518,1436.51,4473.552836
2000-10-02,584.0217487,1773.228518,1023.186881,2710.777953,5568.043673,9213.458437,6017.942471,6919.885892,2018.016631,9780.320968,4932.780935,146.1627757,2159.896431,10356.6607,1436.23,4544.087946
2000-10-03,586.5307194,1767.503374,1025.266935,2708.612025,5601.636793,9257.36796,5969.755206,6954.705953,2018.016631,9864.519692,4966.08049,146.2508272,2185.996849,10360.49396,1426.46,4590.368461
2000-10-04,583.5142882,1755.17334,1022.327209,2687.674889,5508.425109,9237.241032,5969.755206,7043.702449,2037.45434,9763.166929,4966.08049,147.8176659,2147.384077,10280.40245,1434.3199,4581.709203
2000-10-05,583.5142882,1737.066439,1010.153739,2687.674889,5502.579779,9209.235209,5986.702163,7142.838339,2076.052823,9760.531399,4960.331886,147.5913091,2130.747763,10075.01337,1436.28,4550.376856
2000-10-06,577.4353186,1730.09864,1007.258205,2656.989147,5433.591075,9238.508528,5883.30448,6939.732588,2012.916218,9680.500087,4965.097934,147.0058824,2074.266279,10075.01337,1408.99,4528.416352
2000-10-09,568.42288,1732.187919,994.957035,2610.033851,5303.411249,9076.789047,5798.784654,6926.172575,2012.916218,9407.863727,4930.231838,146.9475443,1999.652808,9887.076122,1402.03,4429.640091
2000-10-10,570.5246645,1717.787099,991.345651,2625.318111,5354.104759,9088.885947,5815.888008,6926.172575,1994.754678,9543.925571,5019.304427,146.9475443,1982.551856,10012.55046,1387.02,4482.014859
2000-10-11,551.5969878,1714.201931,970.1982169,2601.791829,5155.474855,8943.859795,5679.58963,6742.655855,1939.806622,9191.292478,4916.974033,144.0041771,1883.597421,9731.671427,1364.59,4394.290243
2000-10-12,552.8711847,1684.980079,959.5619934,2576.608122,5165.287291,9018.826151,5574.460942,6614.050396,1933.509453,8890.087656,4877.728833,144.4287174,1839.5413,9683.135023,1329.78,4415.146357
2000-10-13,549.5634309,1667.863987,938.4523198,2577.837613,5191.071734,9003.334928,5702.191234,6852.210729,1882.839554,8890.087656,4798.664441,142.237057,1822.889916,9527.221537,1374.17,4310.882529
2000-10-16,547.2252911,1681.851374,934.9451857,2582.102575,5173.825104,9097.843682,5632.064247,6913.295559,1920.356077,8885.187558,4819.656667,143.6059989,1839.483301,9527.407496,1374.62,4275.360798
2000-10-17,546.0802733,1672.647839,941.3919727,2567.18181,5181.169855,8994.055676,5577.890692,6674.087472,1907.482032,8860.290692,4856.063365,142.0522271,1818.138343,9435.525192,1349.97,4305.803711
2000-10-18,531.4376782,1654.734599,898.7753733,2522.965861,4980.162808,8873.142156,5437.845999,6545.417579,1854.200598,8434.909914,4650.637645,138.1430429,1712.749455,9087.652911,1342.13,4274.84878
2000-10-19,547.3400219,1641.117889,913.4305708,2548.056656,5114.644634,8992.047282,5580.836523,6771.409398,1849.678735,8740.662507,4696.619341,136.7218684,1850.661917,9263.890397,1388.76,4352.393654
2000-10-20,552.382556,1686.042207,918.0501768,2563.284981,5177.167789,9106.645096,5572.00724,6942.9216,1929.474683,8792.388954,4764.49739,139.6557016,1869.296262,9172.082505,1396.9301,4335.672693
2000-10-23,553.720872,1693.47797,914.0899524,2537.050113,5163.567861,9182.75647,5529.833876,6933.006752,1936.577598,8627.662574,4717.882068,139.5117354,1896.600685,8986.386369,1395.78,4327.057926
2000-10-24,563.8589454,1682.180346,920.2724158,2551.190775,5284.315367,9333.719774,5684.64118,6828.111338,1913.846876,8913.596056,4785.393332,140.6778418,2025.69558,9215.760007,1398.13,4379.018856
2000-10-25,553.2004631,1670.235991,911.2471055,2509.20435,5191.779606,9116.391983,5580.731227,6269.338123,1931.157789,8697.817069,4787.611809,137.1450883,1979.184585,9033.576249,1364.9,4301.71893
2000-10-26,555.706815,1663.087108,921.4136657,2533.344318,5153.498713,9049.827398,5617.91309,6180.753982,1922.688369,8570.349631,4828.089898,137.1716211,1963.293683,8902.880219,1364.4399,4315.286624
2000-10-27,565.3235961,1672.003349,921.4136657,2582.112062,5262.259884,9263.058344,5812.708973,6098.318461,1910.7729,8726.349534,4973.507849,134.2496778,2009.989088,9086.880047,1379.58,4367.660093
2000-10-30,567.3664763,1681.054779,926.2008734,2578.25823,5287.907121,9261.234996,5816.73648,6043.011755,1897.569095,8655.777461,4977.213855,132.738919,2013.621179,9091.367148,1398.66,4394.02974
2000-10-31,577.7740046,1666.354553,959.8182358,2640.385517,5431.412004,9322.907472,6008.523559,6333.489028,1910.168097,8797.945157,4977.213855,133.4397944,2050.912641,9323.202139,1429.4,4439.34335
2000-11-01,589.6400276,1687.886085,968.2822033,2713.021099,5519.333276,9371.063851,6079.116259,6256.263776,1968.956449,9028.959354,5067.154668,137.5544765,2115.673441,9508.54997,1421.22,4502.537325
2000-11-02,587.359285,1680.166147,968.2822033,2725.80562,5499.965713,9242.336611,6091.466959,6285.656303,1961.832061,9028.959354,5046.008421,137.2724581,2096.347856,9508.54997,1428.3199,4553.077603
2000-11-03,595.3387628,1717.854326,982.4813724,2756.758014,5544.030411,9248.841107,6175.940045,6344.494746,2000.115384,9134.205684,5093.839976,143.1499348,2131.008577,9625.541327,1426.6899,4598.505647
2000-11-06,594.4458796,1727.062046,972.0657883,2754.421769,5469.939034,9176.655251,6145.095841,6348.307215,2009.656395,9136.743305,5067.639542,143.1499348,2077.180746,9515.801429,1432.1899,4600.362278
2000-11-07,591.1569892,1753.969094,971.1483871,2739.656,5493.393376,9276.861139,6087.122409,6244.666341,2028.74983,9095.569548,5107.595785,143.4480082,2064.387183,9428.301419,1431.87,4597.600883
2000-11-08,588.8945927,1736.808847,963.1502396,2715.614305,5420.970055,9220.498078,5996.44088,6196.503827,2007.34761,8973.648528,5082.571697,143.5997762,2016.196099,9330.424709,1409.28,4565.874056
2000-11-09,590.4996969,1729.813776,974.9112324,2753.23452,5430.977657,9225.548045,6027.106608,6075.874952,1988.177188,8897.116134,5113.284922,140.2892408,2020.100546,9447.389279,1400.14,4577.567423
2000-11-10,580.2150538,1687.149678,959.888172,2707.277419,5288.163613,9119.692505,5893.926796,5964.120591,1973.354243,8590.107527,5074.193548,138.8985265,1950.400086,9218.924731,1365.98,4544.941283
2000-11-13,570.8222356,1685.897102,947.2721024,2686.622562,5187.498926,9016.812473,5792.679869,5901.236437,1899.741011,8503.565427,4935.191855,136.3264851,1867.643268,8957.384655,1351.26,4525.223391
2000-11-14,582.5068634,1682.219224,955.0446122,2701.012354,5341.437886,9177.017602,5976.878775,5992.297245,1946.057878,8815.030714,4945.727694,135.5528433,1965.0308,9218.171071,1382.95,4578.599977
2000-11-15,584.1031794,1699.079611,950.7669895,2675.54212,5400.445454,9177.200457,5965.455309,5917.584412,1939.634112,8821.749593,4972.37981,135.9840118,1989.442112,9164.709744,1389.8101,4556.829736
2000-11-16,576.8994889,1690.759711,945.4003407,2677.069761,5351.839949,9152.291346,5828.032283,5763.295937,1961.58487,8633.134412,4998.100511,133.850523,1947.870528,9014.395571,1372.3199,4546.985177
2000-11-17,577.2383943,1699.667964,939.8794874,2667.436137,5229.500042,9170.012957,5730.535517,5749.428333,1946.893286,8356.021726,5033.964186,133.6792279,1945.098786,8991.427989,1367.72,4519.733185
2000-11-20,566.7574468,1682.229587,932.2042553,2647.489362,5124.92766,9025.604552,5625.089362,5734.62557,1967.626571,8126.553362,5003.072255,132.3224367,1897.39566,8917.701957,1342.62,4535.821951
2000-11-21,563.5857649,1656.300979,924.3717322,2604.646736,5128.200371,9047.490927,5631.699949,5814.64353,1947.342753,8090.740428,4955.793641,130.7601416,1892.629448,8900.910946,1347.35,4520.06435
2000-11-22,550.4979743,1696.265656,922.9913065,2589.804102,5017.471472,8751.441694,5495.054018,5721.665028,1894.104524,7809.334909,4880.165429,129.7641775,1879.439568,8843.264686,1322.36,4454.338518
2000-11-23,543.626917,1685.911155,921.4866337,2574.155703,5072.521579,8795.886682,5531.718763,5778.761785,1867.306903,7822.676443,4821.587279,128.6194969,1890.731585,8830.972932,1341.77,4442.269519
2000-11-24,553.5417889,1689.696653,933.3891357,2568.505323,5151.856736,8854.744053,5586.537178,5866.11395,1843.263254,8083.074692,4848.386369,128.6194969,1991.197921,9011.568782,1341.77,4476.789275
2000-11-27,568.0030644,1709.79959,943.1733061,2569.016088,5253.089973,9026.76324,5700.468335,5946.156091,1872.321849,8122.148791,4963.346868,133.047632,2029.826268,9127.000681,1348.97,4585.492228
2000-11-28,566.8750535,1698.474825,938.7171363,2563.749165,5197.585167,8848.6476,5674.025948,5809.894675,1867.629172,8014.044703,4953.532757,133.1656068,2011.646827,9158.602381,1336.09,4584.298479
2000-11-29,567.9156306,1679.029013,943.0335248,2534.673669,5196.47595,8770.664248,5657.480751,5714.998121,1816.690976,8125.9537,4954.565549,130.4409279,2011.617851,9174.826031,1341.91,4581.222424
2000-11-30,566.873092,1702.15014,929.6206716,2606.698735,5170.588836,8758.306288,5558.072481,5741.387775,1792.963793,8037.069341,4931.923419,132.75793,1985.68696,9221.020846,1314.95,4617.017527
2000-12-01,580.0509487,1736.143164,945.1510892,2665.943342,5207.747716,8903.89596,5721.108749,5781.925698,1851.509064,8203.970836,5082.817814,133.3512809,2058.301037,9301.804249,1315.23,4675.630154
2000-12-04,577.0201796,1756.927432,947.0619611,2674.362077,5148.466353,8947.697516,5696.595342,5797.7056,1866.827399,8062.138501,5144.004089,134.8366243,2013.147924,9301.804249,1324.97,4727.047613
2000-12-05,581.9861026,1751.455055,951.4557129,2677.139502,5273.014425,9021.770266,5837.883543,6014.805212,1868.454818,8321.83974,5137.628815,132.2686769,2063.857771,9338.112411,1376.54,4761.926863
2000-12-06,587.2816399,1781.455502,963.6809269,2699.563191,5334.438681,9047.158639,5902.183601,6039.380921,1936.514044,8445.04695,5241.889394,135.0019947,2127.182998,9487.967914,1351.46,4765.183616
2000-12-07,583.629735,1779.772329,963.9517162,2691.837098,5321.616486,8999.711005,5838.591588,5995.290909,1925.36586,8445.04695,5161.203984,133.1918205,2127.182998,9475.36902,1343.55,4716.344964
2000-12-08,582.2982192,1769.778264,956.577334,2687.490121,5262.088952,9095.024299,5928.280322,6297.80405,1948.395264,8572.516728,5149.242669,132.4487203,2166.164614,9515.151865,1369.89,4665.538453
2000-12-11,581.6780522,1759.470359,956.577334,2670.353827,5323.068751,9272.634352,5940.199685,6276.229711,1976.462288,8572.516728,5079.733754,135.5207581,2248.003153,9515.151865,1380.2,4687.733368
2000-12-12,579.4445909,1762.925667,949.6968099,2669.399772,5314.755427,9258.76543,5917.558485,6114.508966,1966.114687,8571.491344,5135.855348,135.6668163,2250.927234,9491.694877,1371.1801,4676.570103
2000-12-13,571.4936886,1749.136629,949.6581346,2652.568373,5226.41129,9318.876437,5803.129383,5979.311317,2002.807754,8517.619565,5114.033836,135.0608138,2184.309344,9538.832749,1359.99,4689.001749
2000-12-14,568.9937667,1747.885087,956.4737311,2647.364203,5258.815583,9222.320082,5761.309172,5977.314901,1986.97319,8475.778985,5178.361354,133.1477121,2193.107836,9545.147106,1340.9301,4691.597515
2000-12-15,559.0278399,1729.484164,955.8769134,2674.138394,5227.410259,9104.820581,5667.621341,5933.456124,1920.083596,8195.953988,5165.025602,129.3077128,2140.703518,9549.279384,1312.15,4677.726246
2000-12-18,564.325918,1724.972914,952.9973198,2655.204145,5259.975163,9204.980843,5709.148575,5904.201009,1926.366131,8087.911909,5139.176092,129.205174,2138.032788,9506.745645,1322.74,4743.21901
2000-12-19,570.8996602,1743.849336,957.2169558,2675.263817,5328.975049,9246.474736,5794.383652,5834.013984,1947.404188,8277.141835,5143.400197,125.788785,2180.361384,9636.201216,1305.6,4796.84887
2000-12-20,567.297199,1764.292768,959.8035649,2722.517188,5243.997636,9127.678735,5682.757184,5679.149888,1914.462322,8061.385777,5097.626501,123.4205251,2089.468989,9581.756639,1264.74,4792.960907
2000-12-21,570.1841165,1739.784588,960.3096089,2745.406156,5275.185399,9005.301134,5679.866264,5657.684013,1879.662491,8211.230375,5133.022076,119.5618598,2099.9542,9605.660896,1274.86,4785.662771
2000-12-22,579.2017001,1749.652007,977.7788044,2768.59466,5343.924975,9011.971623,5776.032431,5779.570252,1889.85205,8351.658505,5177.002495,118.9711147,2121.158644,9680.680403,1305.97,4852.980414
2000-12-25,595.5018587,1772.612995,993.422032,2793.515073,5449.5254,9292.519337,5887.756048,5859.427362,1891.305514,8446.687756,5241.895725,123.6058025,2108.922497,9715.761072,1315.1899,4941.197922
2000-12-26,595.5018587,1772.612995,993.422032,2793.515073,5449.5254,9292.519337,5887.756048,5859.427362,1891.305514,8446.687756,5241.895725,123.3302518,2108.922497,9715.761072,1315.1899,4941.197922
2000-12-27,595.5018587,1772.612995,993.422032,2793.515073,5449.5254,9292.519337,5887.756048,5859.427362,1891.305514,8446.687756,5241.895725,122.3655698,2108.922497,9715.761072,1328.92,4941.197922
2000-12-28,595.5018587,1761.493298,997.4907063,2810.864312,5502.41645,9292.519337,5921.598606,5917.787719,1897.303397,8434.572119,5241.895725,121.8500786,2143.3829,9597.955762,1334.22,4989.35265
2000-12-29,600.7726373,1761.910081,1015.658532,2849.797418,5584.113728,9306.760395,6062.008763,5962.544017,1935.519028,8583.623669,5392.000188,120.6413757,2187.421087,9803.165552,1320.28,5053.043416
2001-01-02,602.1840281,1793.130398,1015.658532,2877.618365,5506.50451,9261.587221,5972.670971,5774.111439,1906.451499,8622.353243,5455.208337,118.3565871,2162.140348,9848.352293,1283.27,4979.087391
2001-01-03,584.5568445,1766.748139,976.5012529,2809.967517,5275.220232,9004.024896,5972.12065,5965.679015,1870.506949,8539.118701,5223.294756,118.3565871,2018.988399,9547.192204,1347.5601,4979.087391
2001-01-04,606.4059979,1830.908576,1009.756098,2861.231755,5519.588308,9287.687838,6051.570656,5946.217801,1953.309183,9108.095473,5403.10335,118.3565871,2182.926734,9993.831261,1333.34,5054.676672
2001-01-05,608.9455033,1854.053436,1037.170769,2886.265683,5514.816588,9312.049429,6112.738339,5797.351901,1980.691413,9195.862848,5401.043961,118.9944225,2224.126042,10063.40408,1298.35,4995.996059
2001-01-08,598.0763764,1824.101456,1022.060078,2838.273477,5432.388705,9200.478905,6057.206387,5806.267292,1979.118466,9119.302189,5281.701696,116.5482959,2163.792287,9867.904482,1295.86,4968.645079
2001-01-09,598.3648393,1797.553909,1018.204159,2836.550189,5352.731474,9073.174516,6053.42155,5739.942614,1987.331538,9056.52155,5273.298582,116.5482959,2089.801512,9881.663327,1300.8,4934.639774
2001-01-10,590.4298155,1769.953313,1013.681056,2790.710741,5293.894653,9013.385039,5918.222493,5728.158575,1978.998179,8976.308456,5161.279146,115.3611302,2050.060867,9870.399476,1313.27,4828.009828
2001-01-11,607.1939019,1779.448003,1029.995236,2848.137303,5433.806384,9159.526513,6160.276322,5895.039098,1934.81326,9242.305669,5299.713959,112.1681536,2106.441162,10209.33797,1326.8199,4887.268768
2001-01-12,608.8685888,1774.796894,1040.612808,2846.227139,5551.755448,9104.400473,6175.687316,5812.483596,1961.051836,9411.171567,5286.421163,112.6867033,2151.089637,10383.09982,1318.3199,4849.956866
2001-01-15,604.0987468,1763.008387,1037.840384,2788.618057,5496.447659,9115.52637,6146.113352,5849.993336,1960.813852,9320.644493,5259.455291,113.5931876,2133.5155,10351.6444,1326.65,4809.395584
2001-01-16,594.8314818,1766.601942,1033.261156,2788.618057,5424.279703,8952.611921,6122.095745,5805.723392,1969.937734,9153.078893,5245.123423,115.4649384,2048.879778,10148.46564,1326.65,4815.313112
2001-01-17,600.6639858,1768.733009,1030.533994,2784.569344,5502.749275,9127.245803,6222.182643,5876.485837,1956.675321,9370.709436,5234.845319,114.9796416,2105.611147,10305.99476,1329.47,4849.574331
2001-01-18,598.5650902,1806.370495,1032.096668,2800.349193,5532.106297,9151.046124,6264.287548,5884.84301,1991.044068,9507.032757,5290.92816,117.665338,2096.025772,10426.60285,1347.97,4904.338277
2001-01-19,587.1347213,1812.082405,1024.880963,2763.000654,5457.688358,9081.906977,6209.99888,6058.908929,2042.998525,9294.650359,5259.882271,119.4630231,2102.978247,10284.9409,1342.54,4801.172386
2001-01-22,590.6819463,1815.395684,1032.096562,2789.150949,5525.793537,9135.150982,6269.960549,6070.111939,2064.141227,9411.234454,5304.668514,120.6674693,2094.260755,10297.48281,1342.9,4832.781051
2001-01-23,591.1400713,1787.012038,1024.87343,2803.178417,5475.089068,9135.234749,6302.653478,6136.678893,2057.108239,9469.717232,5298.350084,119.5576644,2083.564692,10212.8258,1360.4,4833.946078
2001-01-24,585.687972,1761.152773,1001.795911,2757.506078,5434.076073,9106.55604,6176.708326,6154.0738,2064.185381,9316.817278,5350.2669,117.9721491,2053.048444,10165.59201,1364.3,4786.015672
2001-01-25,587.9297597,1783.757232,1004.112754,2759.778281,5484.917006,9128.265139,6217.643438,6092.98673,2064.185381,9364.140481,5430.868946,118.2201096,2022.005638,10221.53438,1357.51,4835.737665
2001-01-26,584.3602771,1772.529859,1007.796674,2752.720647,5474.013949,9195.470855,6184.942448,6088.014492,2064.185381,9321.108176,5430.780416,116.7908246,1996.711224,10224.48037,1354.95,4868.854384
2001-01-29,583.7746221,1772.529859,999.1478699,2725.158039,5394.319652,9209.797347,6185.029776,6199.413329,2064.185381,9115.804306,5418.231791,118.6196025,1943.041777,10148.51086,1364.17,4845.189414
2001-01-30,588.2423793,1801.975364,1017.140739,2752.478458,5482.395905,9262.319052,6244.139535,6224.770542,2037.808247,9298.804966,5420.244418,119.3392888,1979.273603,10335.68035,1373.73,4890.070552
2001-01-31,599.1761071,1813.29881,1033.667353,2779.337234,5616.038011,9216.303234,6361.895047,6223.292676,2064.668496,9471.023312,5515.644415,119.0024069,2028.967232,10480.66698,1366.01,4929.279273
2001-02-01,595.2309425,1831.609855,1070.578295,2805.510608,5538.603267,9234.563959,6294.292339,6219.970667,2072.705033,9503.379647,5469.357867,119.220886,1992.649362,10468.92602,1373.47,4889.624724
2001-02-02,590.5840509,1825.801105,1056.486335,2809.949364,5453.360258,9196.530795,6213.216211,6169.107678,2060.738832,9217.989517,5436.989798,118.5435121,1960.847997,10400.97379,1349.47,4868.965098
2001-02-05,591.0608761,1794.90985,1067.301379,2822.755933,5462.423975,9243.881156,6217.118282,6176.035174,2029.803031,9236.188162,5456.598631,116.6290843,1948.034894,10299.22146,1354.3101,4911.753875
2001-02-06,588.236389,1795.03616,1058.147976,2809.781387,5446.579898,9184.763427,6228.971429,6156.606037,2040.237471,9245.974686,5436.528432,115.6817191,1947.23127,10329.73457,1352.26,4870.122025
2001-02-07,579.8292819,1778.868171,1073.390239,2798.107256,5336.927166,9035.704064,6104.063834,6053.414972,2057.677081,9167.470959,5485.303489,114.9269991,1844.034144,10213.76916,1340.89,4850.199613
2001-02-08,576.0036748,1753.584421,1069.995315,2758.805696,5304.051447,8959.28988,6097.207258,6013.721656,2039.928247,9206.063206,5454.956546,112.6681245,1828.690859,10024.25393,1332.53,4753.772335
