,MCK,MCK Volume,A,A Volume,PFE,PFE Volume,AMGN,AMGN Volume,CVS,CVS Volume
128,31.780001000000002,-0.03242403521038109,16.452074,-0.0020365712223807428,34.41,-0.04090893208670826,36.209998999999996,0.026185977118451866,14.695,-0.03803050697067266
129,29.620001000000002,0.021522445908719903,16.201717000000002,-0.04328261975382651,33.099998,-0.02822717756721477,34.93,0.035259359907070936,14.255,-0.021941085497690575
130,29.950001,0.19979600158791785,15.801145000000002,-0.052494860699055616,31.030001000000002,0.02812359586656363,32.529999,0.10543179809516483,13.83,-0.017513546269313937
131,29.549999,0.21939890840123208,16.845492999999998,-0.002729689669294875,32.599998,0.02916965724336065,34.41,0.12978641983490308,13.54,0.026418155754715466
132,30.07,-0.0024295351256110272,17.074392,0.02054662134956227,32.200001,-0.022178753640966654,34.299999,0.07765125914835748,13.655,-0.009659212980618389
133,29.85,-0.08767908733403579,16.8598,-0.03630009317750636,28.780001000000002,0.362646952625838,31.07,0.19729347089007448,13.465,0.04098455764533359
134,30.370001000000002,-0.010332277662915714,16.659513,-0.0014864772168933357,28.549999,0.13963125607106625,32.869999,0.32340489742658346,13.1,-0.005137327406431593
135,31.16,-0.031744091453112994,16.251789000000002,-0.00967187601854595,29.26,0.07988990469753655,37.099998,0.22422165105409214,13.1,-0.006232418920299483
136,30.01,-0.020236364089537825,15.543632999999998,-0.028419079725556778,27.98,0.0348103391586602,34.279999,0.1358294552383002,13.035,-0.008668576349611745
137,28.75,-0.011769139942425658,14.842632,0.028655006990446645,26.82,0.03434579913696142,35.459998999999996,0.20660113461484708,12.9,0.02099997989533218
138,28.35,-0.016618550135771716,14.298998999999998,0.024808016245404713,25.92,0.03996165543166816,35.279999,0.16826853521203963,12.5,0.02002956033842771
139,28.17,0.05995851188561088,14.120172,0.009618087107212452,26.049999,0.03906830923609357,35.599998,0.2081598680795067,12.21,0.010813944060185618
140,29.790001,0.02243331396090924,13.547926,0.09045256756690194,27.889999,0.09578055875153395,37.09,0.190930212297563,12.955,0.043548756543959635
141,30.290001,-0.020698212679380306,12.010015,0.0898511314542357,28.07,0.03389141505095969,41.939999,0.3916818968849931,12.845,0.021771598223565246
142,30.530001000000002,-0.08048194680899044,12.381974000000001,-0.013841588580140495,29.459999,-0.008501341277394886,43.380001,0.08606771348283752,12.965,-0.003998432232008987
143,32.990002000000004,-0.04879400189479795,13.104435,-0.03140425652866844,30.85,-0.004782011937672162,44.02,0.12928489381077543,13.285,0.013074886847279015
144,33.610001000000004,0.00025175252097449184,13.254648999999999,0.032700031577464046,31.17,-0.00875749654442069,45.490002000000004,0.17782696194887604,13.115,-0.0011882589318064618
145,32.919998,-0.023045943011079588,13.505007,-0.0575410563760601,32.349998,0.018010540786892806,45.639998999999996,0.2788762147726404,14.3,0.04183030524527464
146,31.9,-0.040172828217738286,12.703861999999999,0.0009632747542105831,31.5,-0.008021755425033793,43.400002,0.0695479642561731,14.325,0.015416697930781119
147,31.5,-0.10470333952072948,12.045779,-0.045086928091825206,30.9,-0.02558588199444647,43.509997999999996,0.065758264087941,13.85,0.046106216417884954
148,30.43,-0.06379125193718298,11.216022,-0.07140709260771266,29.75,-0.027029529446494994,42.220001,0.06073240822643655,13.225,0.014136283237643278
149,31.139999,-0.06420178401704296,11.638053999999999,-0.06865662258027563,30.450001,-0.02015170410498711,44.23,0.07660700191032646,14.015,0.0005706265150828882
